topk,node,tested_nodes,detected_nodes,escaped_nodes,detected_faults,escaped_faults,node_cov_pct,fault_cov_pct
339,n664,339,338,1,676,2,99.71,99.71
340,n688,340,339,1,678,2,99.71,99.71
341,n696,341,340,1,680,2,99.71,99.71
342,n712,342,341,1,682,2,99.71,99.71
343,n720,343,342,1,684,2,99.71,99.71
344,n728,344,343,1,686,2,99.71,99.71
345,n768,345,344,1,688,2,99.71,99.71
346,n792,346,345,1,690,2,99.71,99.71
347,n800,347,346,1,692,2,99.71,99.71
348,n816,348,347,1,694,2,99.71,99.71
349,n848,349,348,1,696,2,99.71,99.71
350,n864,350,349,1,698,2,99.71,99.71
351,n872,351,350,1,700,2,99.72,99.72
352,n880,352,351,1,702,2,99.72,99.72
353,n888,353,352,1,704,2,99.72,99.72
354,n904,354,353,1,706,2,99.72,99.72
355,n928,355,354,1,708,2,99.72,99.72
356,n944,356,355,1,710,2,99.72,99.72
357,n960,357,356,1,712,2,99.72,99.72
358,n968,358,357,1,714,2,99.72,99.72
359,n984,359,358,1,716,2,99.72,99.72
360,n1376,360,359,1,718,2,99.72,99.72
361,n516,361,360,1,720,2,99.72,99.72
362,n508,362,361,1,722,2,99.72,99.72
363,n1388,363,362,1,724,2,99.72,99.72
364,n500,364,363,1,726,2,99.73,99.73
365,n492,365,364,1,728,2,99.73,99.73
366,n484,366,365,1,730,2,99.73,99.73
367,n476,367,366,1,732,2,99.73,99.73
368,n1384,368,367,1,734,2,99.73,99.73
369,n468,369,368,1,736,2,99.73,99.73
370,n460,370,369,1,738,2,99.73,99.73
371,n452,371,370,1,740,2,99.73,99.73
372,n444,372,371,1,742,2,99.73,99.73
373,n436,373,372,1,744,2,99.73,99.73
374,n1281,374,373,1,745,3,99.73,99.60
375,n1282,375,374,1,746,4,99.73,99.47
376,n1273,376,375,1,747,5,99.73,99.34
377,n1274,377,376,1,748,6,99.73,99.20
378,n1289,378,377,1,749,7,99.74,99.07
379,n1290,379,378,1,750,8,99.74,98.94
380,n1298,380,379,1,751,9,99.74,98.82
381,n1297,381,380,1,752,10,99.74,98.69
382,n1265,382,381,1,753,11,99.74,98.56
383,n1266,383,382,1,754,12,99.74,98.43
384,n428,384,383,1,756,12,99.74,98.44
385,n1305,385,384,1,757,13,99.74,98.31
386,n1306,386,385,1,758,14,99.74,98.19
387,n420,387,386,1,760,14,99.74,98.19
388,n650,388,387,1,761,15,99.74,98.07
389,n641,389,388,1,762,16,99.74,97.94
390,n642,390,389,1,763,17,99.74,97.82
391,n649,391,390,1,764,18,99.74,97.70
392,n682,392,391,1,765,19,99.74,97.58
393,n689,393,392,1,766,20,99.75,97.46
394,n690,394,393,1,767,21,99.75,97.34
395,n633,395,394,1,768,22,99.75,97.22
396,n634,396,395,1,769,23,99.75,97.10
397,n681,397,396,1,770,24,99.75,96.98
398,n673,398,397,1,771,25,99.75,96.86
399,n674,399,398,1,772,26,99.75,96.74
400,n657,400,399,1,773,27,99.75,96.62
401,n658,401,400,1,774,28,99.75,96.51
402,n625,402,401,1,775,29,99.75,96.39
403,n626,403,402,1,776,30,99.75,96.28
404,n665,404,403,1,777,31,99.75,96.16
405,n666,405,404,1,778,32,99.75,96.05
406,n697,406,405,1,779,33,99.75,95.94
407,n698,407,406,1,780,34,99.75,95.82
408,n617,408,407,1,781,35,99.75,95.71
409,n618,409,408,1,782,36,99.76,95.60
410,n390,410,409,1,784,36,99.76,95.61
411,n1313,411,410,1,785,37,99.76,95.50
412,n1314,412,411,1,786,38,99.76,95.39
413,n609,413,412,1,787,39,99.76,95.28
